Tipo Servicio,Red Uso,Placa,Fecha Tránsito,Punto de Servicio,Comprobante,Total del Servicio,Saldo Final
Consumo,LIMA EXPRESA,VE-36,2026-06-20,Peaje de Priale Salida - P7,F400-00096788,-25.2,2346.8
Consumo,LIMA EXPRESA,VE-33,2026-06-20,Peaje de Priale Salida - P7,F400-00096788,-25.2,2321.6
Consumo,LIMA EXPRESA,VE-37,2026-06-20,Peaje de Monterrico Salida - P2,F400-00096788,-25.2,2296.4
Consumo,LIMA EXPRESA,VE-29,2026-06-20,Peaje de Monterrico Entrada - P1,F400-00096788,-25.2,2271.2
Consumo,LIMA EXPRESA,VE-19,2026-06-20,Peaje Estadio – P10   ,F400-00096788,-25.2,2246.0
Consumo,LIMA EXPRESA,VE-37,2026-06-20,Peaje de Monterrico Entrada - P1,F400-00096788,-25.2,2220.8
Consumo,LIMA EXPRESA,VE-29,2026-06-20,Peaje de Monterrico Entrada - P1,F400-00096788,-25.2,2195.6
Consumo,LIMA EXPRESA,VE-29,2026-06-20,Peaje de Monterrico Salida - P2,F400-00096788,-25.2,2170.4
Consumo,LIMA EXPRESA,VE-19,2026-06-21,Peaje de Monterrico Entrada - P1,F400-00096788,-25.2,2145.2
Consumo,LIMA EXPRESA,VE-19,2026-06-21,Peaje de Monterrico Salida - P2,F400-00096788,-25.2,2120.0
Consumo,LIMA EXPRESA,VE-29,2026-06-21,Peaje de Monterrico Entrada - P1,F400-00096788,-25.2,2094.8
Consumo,LIMA EXPRESA,VE-19,2026-06-21,Peaje Estadio – P10   ,F400-00096788,-25.2,2069.6
Consumo,LIMA EXPRESA,VE-19,2026-06-21,Peaje de Monterrico Entrada - P1,F400-00096788,-25.2,2044.4
Consumo,LIMA EXPRESA,VE-29,2026-06-21,Peaje de Monterrico Salida - P2,F400-00096788,-25.2,2019.2
Consumo,LIMA EXPRESA,VE-19,2026-06-21,Peaje de Monterrico Salida - P2,F400-00096788,-25.2,1994.0
Consumo,LIMA EXPRESA,VE-27,2026-06-22,Peaje de Monterrico Entrada - P1,F400-00096788,-25.2,1968.8
Consumo,LIMA EXPRESA,VE-30,2026-06-22,Peaje de Monterrico Entrada - P1,F400-00096788,-25.2,1943.6
Consumo,LIMA EXPRESA,VE-05,2026-06-22,Peaje de Priale Salida - P7,F400-00096788,-37.8,1905.8
Consumo,LIMA EXPRESA,VE-29,2026-06-22,Peaje de Monterrico Entrada - P1,F400-00096788,-25.2,1880.6
Consumo,LIMA EXPRESA,VE-19,2026-06-22,Peaje Estadio – P10   ,F400-00096788,-25.2,1855.4
Consumo,LIMA EXPRESA,VE-19,2026-06-22,Peaje de Monterrico Entrada - P1,F400-00096788,-25.2,1830.2
Consumo,LIMA EXPRESA,VE-12,2026-06-22,Peaje de Priale Entrada - P6,F400-00096788,-25.2,1805.0
Consumo,LIMA EXPRESA,VE-05,2026-06-22,Peaje de Priale Entrada - P6,F400-00096788,-37.8,1767.2
Consumo,LIMA EXPRESA,VE-29,2026-06-22,Peaje de Monterrico Salida - P2,F400-00096788,-25.2,1742.0
Consumo,LIMA EXPRESA,VE-10,2026-06-22,Peaje de El Pino - P5,F400-00096788,-37.8,1704.2
Consumo,LIMA EXPRESA,VE-10,2026-06-22,Peaje de Separadora Salida - P3,F400-00096788,-37.8,1666.4
Consumo,LIMA EXPRESA,VE-19,2026-06-22,Peaje de Monterrico Salida - P2,F400-00096788,-25.2,1641.2
Consumo,LIMA EXPRESA,VE-12,2026-06-22,Peaje de Priale Entrada - P6,F400-00096788,-25.2,1616.0
Consumo,LIMA EXPRESA,VE-09,2026-06-22,Peaje de El Pino - P5,F400-00096788,-37.8,1578.2
Consumo,LIMA EXPRESA,VE-09,2026-06-22,Peaje de Separadora Salida - P3,F400-00096788,-37.8,1540.4
Consumo,LIMA EXPRESA,VE-07,2026-06-22,Peaje de El Pino - P5,F400-00096788,-37.8,1502.6
Consumo,LIMA EXPRESA,VE-07,2026-06-22,Peaje de Santa Anita - P4,F400-00096788,-37.8,1464.8
Recarga PEX,PEX,,2026-06-22,,TR006-001134532,1500.0,2964.8
Consumo,LIMA EXPRESA,CUC445,2026-06-22,Peaje Estadio – P10   ,F400-00096788,-6.3,2958.5
Consumo,LIMA EXPRESA,CUC445,2026-06-22,Peaje de Monterrico Entrada - P1,F400-00097770,-6.3,2952.2
Consumo,LIMA EXPRESA,CUC445,2026-06-22,Peaje de Monterrico Salida - P2,F400-00096788,-6.3,2945.9
Consumo,LIMA EXPRESA,CUC445,2026-06-22,Peaje Huánuco – P8   ,F400-00096788,-6.3,2939.6
Consumo,LIMA EXPRESA,VE-29,2026-06-22,Peaje de Monterrico Entrada - P1,F400-00096788,-25.2,2914.4
Consumo,LIMA EXPRESA,VE-19,2026-06-22,Peaje de Monterrico Salida - P2,F400-00097770,-25.2,2889.2
Consumo,LIMA EXPRESA,VE-29,2026-06-22,Peaje de Monterrico Salida - P2,F400-00097770,-25.2,2864.0
Consumo,LIMA EXPRESA,VE-29,2026-06-23,Peaje de Monterrico Entrada - P1,F400-00097770,-25.2,2838.8
Consumo,LIMA EXPRESA,VE-19,2026-06-23,Peaje de Monterrico Salida - P2,F400-00097770,-25.2,2813.6
Consumo,LIMA EXPRESA,VE-29,2026-06-23,Peaje de Monterrico Salida - P2,F400-00097770,-25.2,2788.4
